interval_start,interval_end,number_of_trips,rental_place,return_place
2019-03-29 19:00:00,2019-03-29 19:15:00,2,67,85
2019-03-29 19:00:00,2019-03-29 19:15:00,1,67,113
2019-03-29 19:00:00,2019-03-29 19:15:00,1,67,153
2019-03-29 19:00:00,2019-03-29 19:15:00,1,67,169
2019-03-29 19:00:00,2019-03-29 19:15:00,2,69,202
2019-03-29 19:00:00,2019-03-29 19:15:00,1,70,74
2019-03-29 19:00:00,2019-03-29 19:15:00,1,70,117
2019-03-29 19:00:00,2019-03-29 19:15:00,1,70,137
2019-03-29 19:00:00,2019-03-29 19:15:00,1,74,117
2019-03-29 19:00:00,2019-03-29 19:15:00,2,80,20
2019-03-29 19:00:00,2019-03-29 19:15:00,1,85,150
2019-03-29 19:00:00,2019-03-29 19:15:00,1,87,88
2019-03-29 19:00:00,2019-03-29 19:15:00,2,87,167
2019-03-29 19:00:00,2019-03-29 19:15:00,1,89,87
2019-03-29 19:00:00,2019-03-29 19:15:00,2,105,46
2019-03-29 19:00:00,2019-03-29 19:15:00,2,105,105
2019-03-29 19:00:00,2019-03-29 19:15:00,1,108,23
2019-03-29 19:00:00,2019-03-29 19:15:00,2,108,108
2019-03-29 19:00:00,2019-03-29 19:15:00,3,108,110
2019-03-29 19:00:00,2019-03-29 19:15:00,1,109,58
2019-03-29 19:00:00,2019-03-29 19:15:00,1,110,84
2019-03-29 19:00:00,2019-03-29 19:15:00,2,110,137
2019-03-29 19:00:00,2019-03-29 19:15:00,1,111,137
2019-03-29 19:00:00,2019-03-29 19:15:00,1,113,57
2019-03-29 19:00:00,2019-03-29 19:15:00,2,114,89
2019-03-29 19:00:00,2019-03-29 19:15:00,2,118,15
2019-03-29 19:00:00,2019-03-29 19:15:00,1,118,108
2019-03-29 19:00:00,2019-03-29 19:15:00,1,118,110
2019-03-29 19:00:00,2019-03-29 19:15:00,2,118,118
2019-03-29 19:00:00,2019-03-29 19:15:00,1,118,128
2019-03-29 19:00:00,2019-03-29 19:15:00,1,118,137
2019-03-29 19:00:00,2019-03-29 19:15:00,1,126,118
2019-03-29 19:00:00,2019-03-29 19:15:00,2,128,200
2019-03-29 19:00:00,2019-03-29 19:15:00,1,132,136
2019-03-29 19:00:00,2019-03-29 19:15:00,1,136,57
2019-03-29 19:00:00,2019-03-29 19:15:00,1,136,110
2019-03-29 19:00:00,2019-03-29 19:15:00,1,136,136
2019-03-29 19:00:00,2019-03-29 19:15:00,1,136,139
2019-03-29 19:00:00,2019-03-29 19:15:00,1,137,16
2019-03-29 19:00:00,2019-03-29 19:15:00,1,137,70
2019-03-29 19:00:00,2019-03-29 19:15:00,2,137,125
2019-03-29 19:00:00,2019-03-29 19:15:00,1,137,172
2019-03-29 19:00:00,2019-03-29 19:15:00,1,139,202
2019-03-29 19:00:00,2019-03-29 19:15:00,1,150,150
2019-03-29 19:00:00,2019-03-29 19:15:00,1,152,61
2019-03-29 19:00:00,2019-03-29 19:15:00,1,153,105
2019-03-29 19:00:00,2019-03-29 19:15:00,1,156,18
2019-03-29 19:00:00,2019-03-29 19:15:00,2,156,58
2019-03-29 19:00:00,2019-03-29 19:15:00,1,157,152
2019-03-29 19:00:00,2019-03-29 19:15:00,3,161,161
2019-03-29 19:00:00,2019-03-29 19:15:00,2,163,67
2019-03-29 19:00:00,2019-03-29 19:15:00,1,163,169
2019-03-29 19:00:00,2019-03-29 19:15:00,2,167,87
2019-03-29 19:00:00,2019-03-29 19:15:00,2,167,110
2019-03-29 19:00:00,2019-03-29 19:15:00,1,167,190
2019-03-29 19:00:00,2019-03-29 19:15:00,2,168,57
2019-03-29 19:00:00,2019-03-29 19:15:00,1,169,169
2019-03-29 19:00:00,2019-03-29 19:15:00,1,171,1
2019-03-29 19:00:00,2019-03-29 19:15:00,1,171,114
2019-03-29 19:00:00,2019-03-29 19:15:00,1,172,67
2019-03-29 19:00:00,2019-03-29 19:15:00,2,176,176
2019-03-29 19:00:00,2019-03-29 19:15:00,1,189,126
2019-03-29 19:00:00,2019-03-29 19:15:00,1,190,115
2019-03-29 19:00:00,2019-03-29 19:15:00,2,200,87
2019-03-29 19:00:00,2019-03-29 19:15:00,1,200,89
2019-03-29 19:00:00,2019-03-29 19:15:00,1,200,108
2019-03-29 19:00:00,2019-03-29 19:15:00,2,200,200
2019-03-29 19:15:00,2019-03-29 19:30:00,1,1,62
2019-03-29 19:15:00,2019-03-29 19:30:00,1,1,67
2019-03-29 19:15:00,2019-03-29 19:30:00,1,2,195
2019-03-29 19:15:00,2019-03-29 19:30:00,1,5,19
2019-03-29 19:15:00,2019-03-29 19:30:00,1,5,23
2019-03-29 19:15:00,2019-03-29 19:30:00,2,5,62
2019-03-29 19:15:00,2019-03-29 19:30:00,2,10,62
2019-03-29 19:15:00,2019-03-29 19:30:00,1,10,111
2019-03-29 19:15:00,2019-03-29 19:30:00,1,15,46
2019-03-29 19:15:00,2019-03-29 19:30:00,4,15,136
2019-03-29 19:15:00,2019-03-29 19:30:00,1,16,23
2019-03-29 19:15:00,2019-03-29 19:30:00,1,18,64
2019-03-29 19:15:00,2019-03-29 19:30:00,1,18,103
2019-03-29 19:15:00,2019-03-29 19:30:00,2,20,16
2019-03-29 19:15:00,2019-03-29 19:30:00,1,20,41
2019-03-29 19:15:00,2019-03-29 19:30:00,2,20,196
2019-03-29 19:15:00,2019-03-29 19:30:00,1,23,62
2019-03-29 19:15:00,2019-03-29 19:30:00,1,23,69
2019-03-29 19:15:00,2019-03-29 19:30:00,2,26,1
2019-03-29 19:15:00,2019-03-29 19:30:00,1,28,113
2019-03-29 19:15:00,2019-03-29 19:30:00,1,35,61
2019-03-29 19:15:00,2019-03-29 19:30:00,1,35,111
2019-03-29 19:15:00,2019-03-29 19:30:00,1,41,50
2019-03-29 19:15:00,2019-03-29 19:30:00,2,46,140
2019-03-29 19:15:00,2019-03-29 19:30:00,1,46,153
2019-03-29 19:15:00,2019-03-29 19:30:00,1,46,201
2019-03-29 19:15:00,2019-03-29 19:30:00,1,57,58
2019-03-29 19:15:00,2019-03-29 19:30:00,1,57,163
2019-03-29 19:15:00,2019-03-29 19:30:00,1,57,172
2019-03-29 19:15:00,2019-03-29 19:30:00,1,58,19
2019-03-29 19:15:00,2019-03-29 19:30:00,2,58,46
2019-03-29 19:15:00,2019-03-29 19:30:00,1,58,57
2019-03-29 19:15:00,2019-03-29 19:30:00,1,58,153
2019-03-29 19:15:00,2019-03-29 19:30:00,1,62,62
2019-03-29 19:15:00,2019-03-29 19:30:00,2,62,161
2019-03-29 19:15:00,2019-03-29 19:30:00,1,66,66
2019-03-29 19:15:00,2019-03-29 19:30:00,2,67,85
2019-03-29 19:15:00,2019-03-29 19:30:00,1,67,153
2019-03-29 19:15:00,2019-03-29 19:30:00,1,70,117
2019-03-29 19:15:00,2019-03-29 19:30:00,1,70,137
2019-03-29 19:15:00,2019-03-29 19:30:00,1,74,117
2019-03-29 19:15:00,2019-03-29 19:30:00,1,85,150
2019-03-29 19:15:00,2019-03-29 19:30:00,1,87,88
2019-03-29 19:15:00,2019-03-29 19:30:00,2,87,167
2019-03-29 19:15:00,2019-03-29 19:30:00,2,103,19
2019-03-29 19:15:00,2019-03-29 19:30:00,2,105,46
2019-03-29 19:15:00,2019-03-29 19:30:00,2,108,108
2019-03-29 19:15:00,2019-03-29 19:30:00,3,108,110
2019-03-29 19:15:00,2019-03-29 19:30:00,1,108,140
2019-03-29 19:15:00,2019-03-29 19:30:00,1,109,136
2019-03-29 19:15:00,2019-03-29 19:30:00,1,110,16
2019-03-29 19:15:00,2019-03-29 19:30:00,1,110,168
2019-03-29 19:15:00,2019-03-29 19:30:00,2,111,137
2019-03-29 19:15:00,2019-03-29 19:30:00,2,112,152
2019-03-29 19:15:00,2019-03-29 19:30:00,1,113,18
2019-03-29 19:15:00,2019-03-29 19:30:00,1,113,57
2019-03-29 19:15:00,2019-03-29 19:30:00,2,114,89
2019-03-29 19:15:00,2019-03-29 19:30:00,1,115,11
2019-03-29 19:15:00,2019-03-29 19:30:00,3,115,137
2019-03-29 19:15:00,2019-03-29 19:30:00,1,117,137
2019-03-29 19:15:00,2019-03-29 19:30:00,1,118,110
2019-03-29 19:15:00,2019-03-29 19:30:00,1,118,128
2019-03-29 19:15:00,2019-03-29 19:30:00,1,121,167
2019-03-29 19:15:00,2019-03-29 19:30:00,2,126,152
2019-03-29 19:15:00,2019-03-29 19:30:00,1,132,136
2019-03-29 19:15:00,2019-03-29 19:30:00,1,136,2
2019-03-29 19:15:00,2019-03-29 19:30:00,1,136,23
2019-03-29 19:15:00,2019-03-29 19:30:00,1,136,110
2019-03-29 19:15:00,2019-03-29 19:30:00,1,136,111
2019-03-29 19:15:00,2019-03-29 19:30:00,1,136,136
2019-03-29 19:15:00,2019-03-29 19:30:00,1,137,15
2019-03-29 19:15:00,2019-03-29 19:30:00,2,137,125
2019-03-29 19:15:00,2019-03-29 19:30:00,1,137,137
2019-03-29 19:15:00,2019-03-29 19:30:00,1,139,16
2019-03-29 19:15:00,2019-03-29 19:30:00,1,139,202
2019-03-29 19:15:00,2019-03-29 19:30:00,1,150,150
2019-03-29 19:15:00,2019-03-29 19:30:00,1,150,171
2019-03-29 19:15:00,2019-03-29 19:30:00,1,152,18
2019-03-29 19:15:00,2019-03-29 19:30:00,1,153,167
2019-03-29 19:15:00,2019-03-29 19:30:00,2,156,58
2019-03-29 19:15:00,2019-03-29 19:30:00,1,158,158
2019-03-29 19:15:00,2019-03-29 19:30:00,1,161,161
2019-03-29 19:15:00,2019-03-29 19:30:00,2,163,67
2019-03-29 19:15:00,2019-03-29 19:30:00,1,163,202
2019-03-29 19:15:00,2019-03-29 19:30:00,2,167,87
2019-03-29 19:15:00,2019-03-29 19:30:00,1,167,136
2019-03-29 19:15:00,2019-03-29 19:30:00,1,167,190
2019-03-29 19:15:00,2019-03-29 19:30:00,1,171,114
2019-03-29 19:15:00,2019-03-29 19:30:00,1,172,67
2019-03-29 19:15:00,2019-03-29 19:30:00,1,176,62
2019-03-29 19:15:00,2019-03-29 19:30:00,3,176,176
2019-03-29 19:15:00,2019-03-29 19:30:00,1,188,156
2019-03-29 19:15:00,2019-03-29 19:30:00,1,190,189
2019-03-29 19:15:00,2019-03-29 19:30:00,2,195,152
2019-03-29 19:15:00,2019-03-29 19:30:00,2,200,87
2019-03-29 19:15:00,2019-03-29 19:30:00,1,200,89
2019-03-29 19:15:00,2019-03-29 19:30:00,1,201,153
2019-03-29 19:30:00,2019-03-29 19:45:00,3,1,62
2019-03-29 19:30:00,2019-03-29 19:45:00,1,1,67
2019-03-29 19:30:00,2019-03-29 19:45:00,1,1,115
2019-03-29 19:30:00,2019-03-29 19:45:00,2,5,62
2019-03-29 19:30:00,2019-03-29 19:45:00,1,10,111
2019-03-29 19:30:00,2019-03-29 19:45:00,1,10,190
2019-03-29 19:30:00,2019-03-29 19:45:00,1,15,16
2019-03-29 19:30:00,2019-03-29 19:45:00,2,15,136
2019-03-29 19:30:00,2019-03-29 19:45:00,1,16,23
2019-03-29 19:30:00,2019-03-29 19:45:00,1,18,64
2019-03-29 19:30:00,2019-03-29 19:45:00,2,20,16
2019-03-29 19:30:00,2019-03-29 19:45:00,1,20,41
2019-03-29 19:30:00,2019-03-29 19:45:00,2,20,196
2019-03-29 19:30:00,2019-03-29 19:45:00,2,23,171
2019-03-29 19:30:00,2019-03-29 19:45:00,1,28,15
2019-03-29 19:30:00,2019-03-29 19:45:00,1,35,61
2019-03-29 19:30:00,2019-03-29 19:45:00,1,41,50
2019-03-29 19:30:00,2019-03-29 19:45:00,1,46,201
2019-03-29 19:30:00,2019-03-29 19:45:00,1,57,136
2019-03-29 19:30:00,2019-03-29 19:45:00,1,57,172
2019-03-29 19:30:00,2019-03-29 19:45:00,1,58,57
2019-03-29 19:30:00,2019-03-29 19:45:00,1,58,153
2019-03-29 19:30:00,2019-03-29 19:45:00,2,62,161
2019-03-29 19:30:00,2019-03-29 19:45:00,1,66,66
2019-03-29 19:30:00,2019-03-29 19:45:00,1,67,153
2019-03-29 19:30:00,2019-03-29 19:45:00,1,79,176
2019-03-29 19:30:00,2019-03-29 19:45:00,1,85,150
2019-03-29 19:30:00,2019-03-29 19:45:00,1,87,88
2019-03-29 19:30:00,2019-03-29 19:45:00,1,87,139
2019-03-29 19:30:00,2019-03-29 19:45:00,1,87,195
2019-03-29 19:30:00,2019-03-29 19:45:00,1,103,19
2019-03-29 19:30:00,2019-03-29 19:45:00,2,105,46
2019-03-29 19:30:00,2019-03-29 19:45:00,1,108,140
2019-03-29 19:30:00,2019-03-29 19:45:00,1,109,137
2019-03-29 19:30:00,2019-03-29 19:45:00,2,110,16
2019-03-29 19:30:00,2019-03-29 19:45:00,1,110,168
2019-03-29 19:30:00,2019-03-29 19:45:00,1,110,194
2019-03-29 19:30:00,2019-03-29 19:45:00,1,111,137
2019-03-29 19:30:00,2019-03-29 19:45:00,2,112,152
2019-03-29 19:30:00,2019-03-29 19:45:00,1,114,171
2019-03-29 19:30:00,2019-03-29 19:45:00,1,115,11
2019-03-29 19:30:00,2019-03-29 19:45:00,3,115,137
2019-03-29 19:30:00,2019-03-29 19:45:00,1,118,128
2019-03-29 19:30:00,2019-03-29 19:45:00,1,118,163
2019-03-29 19:30:00,2019-03-29 19:45:00,2,119,46
2019-03-29 19:30:00,2019-03-29 19:45:00,1,121,167
2019-03-29 19:30:00,2019-03-29 19:45:00,1,125,35
2019-03-29 19:30:00,2019-03-29 19:45:00,1,132,136
2019-03-29 19:30:00,2019-03-29 19:45:00,1,136,2
2019-03-29 19:30:00,2019-03-29 19:45:00,1,136,111
2019-03-29 19:30:00,2019-03-29 19:45:00,2,137,125
2019-03-29 19:30:00,2019-03-29 19:45:00,2,137,137
2019-03-29 19:30:00,2019-03-29 19:45:00,1,140,89
2019-03-29 19:30:00,2019-03-29 19:45:00,1,150,150
2019-03-29 19:30:00,2019-03-29 19:45:00,1,150,158
2019-03-29 19:30:00,2019-03-29 19:45:00,1,150,171
2019-03-29 19:30:00,2019-03-29 19:45:00,1,152,18
2019-03-29 19:30:00,2019-03-29 19:45:00,1,152,62
2019-03-29 19:30:00,2019-03-29 19:45:00,2,152,126
2019-03-29 19:30:00,2019-03-29 19:45:00,1,153,167
2019-03-29 19:30:00,2019-03-29 19:45:00,1,158,158
2019-03-29 19:30:00,2019-03-29 19:45:00,2,161,13
2019-03-29 19:30:00,2019-03-29 19:45:00,1,161,161
2019-03-29 19:30:00,2019-03-29 19:45:00,1,161,176
2019-03-29 19:30:00,2019-03-29 19:45:00,1,163,167
2019-03-29 19:30:00,2019-03-29 19:45:00,1,163,202
2019-03-29 19:30:00,2019-03-29 19:45:00,1,167,84
2019-03-29 19:30:00,2019-03-29 19:45:00,2,167,87
2019-03-29 19:30:00,2019-03-29 19:45:00,1,171,114
2019-03-29 19:30:00,2019-03-29 19:45:00,1,171,117
2019-03-29 19:30:00,2019-03-29 19:45:00,1,172,67
2019-03-29 19:30:00,2019-03-29 19:45:00,1,172,137
2019-03-29 19:30:00,2019-03-29 19:45:00,1,176,62
2019-03-29 19:30:00,2019-03-29 19:45:00,1,188,156
2019-03-29 19:30:00,2019-03-29 19:45:00,1,195,58
2019-03-29 19:30:00,2019-03-29 19:45:00,2,195,152
2019-03-29 19:30:00,2019-03-29 19:45:00,1,198,200
2019-03-29 19:30:00,2019-03-29 19:45:00,1,201,153
2019-03-29 19:45:00,2019-03-29 20:00:00,2,1,62
2019-03-29 19:45:00,2019-03-29 20:00:00,1,2,139
2019-03-29 19:45:00,2019-03-29 20:00:00,2,10,190
2019-03-29 19:45:00,2019-03-29 20:00:00,1,15,16
2019-03-29 19:45:00,2019-03-29 20:00:00,2,18,50
2019-03-29 19:45:00,2019-03-29 20:00:00,1,19,19
2019-03-29 19:45:00,2019-03-29 20:00:00,1,19,126
2019-03-29 19:45:00,2019-03-29 20:00:00,1,20,41
2019-03-29 19:45:00,2019-03-29 20:00:00,3,23,125
2019-03-29 19:45:00,2019-03-29 20:00:00,2,23,171
2019-03-29 19:45:00,2019-03-29 20:00:00,1,28,15
2019-03-29 19:45:00,2019-03-29 20:00:00,1,28,112
2019-03-29 19:45:00,2019-03-29 20:00:00,1,35,61
2019-03-29 19:45:00,2019-03-29 20:00:00,1,46,68
2019-03-29 19:45:00,2019-03-29 20:00:00,1,46,118
2019-03-29 19:45:00,2019-03-29 20:00:00,1,46,137
2019-03-29 19:45:00,2019-03-29 20:00:00,2,57,136
2019-03-29 19:45:00,2019-03-29 20:00:00,1,58,108
2019-03-29 19:45:00,2019-03-29 20:00:00,1,58,153
2019-03-29 19:45:00,2019-03-29 20:00:00,1,66,16
2019-03-29 19:45:00,2019-03-29 20:00:00,2,66,66
2019-03-29 19:45:00,2019-03-29 20:00:00,1,67,153
2019-03-29 19:45:00,2019-03-29 20:00:00,1,69,111
2019-03-29 19:45:00,2019-03-29 20:00:00,1,79,176
2019-03-29 19:45:00,2019-03-29 20:00:00,1,84,30
2019-03-29 19:45:00,2019-03-29 20:00:00,1,85,150
2019-03-29 19:45:00,2019-03-29 20:00:00,1,87,88
2019-03-29 19:45:00,2019-03-29 20:00:00,1,87,195
2019-03-29 19:45:00,2019-03-29 20:00:00,1,89,163
2019-03-29 19:45:00,2019-03-29 20:00:00,2,89,202
2019-03-29 19:45:00,2019-03-29 20:00:00,2,105,46
2019-03-29 19:45:00,2019-03-29 20:00:00,1,108,87
2019-03-29 19:45:00,2019-03-29 20:00:00,1,109,137
2019-03-29 19:45:00,2019-03-29 20:00:00,1,110,16
2019-03-29 19:45:00,2019-03-29 20:00:00,1,110,108
2019-03-29 19:45:00,2019-03-29 20:00:00,1,110,194
2019-03-29 19:45:00,2019-03-29 20:00:00,2,111,111
2019-03-29 19:45:00,2019-03-29 20:00:00,1,112,46
2019-03-29 19:45:00,2019-03-29 20:00:00,1,112,58
2019-03-29 19:45:00,2019-03-29 20:00:00,2,113,113
2019-03-29 19:45:00,2019-03-29 20:00:00,1,114,171
2019-03-29 19:45:00,2019-03-29 20:00:00,1,115,11
2019-03-29 19:45:00,2019-03-29 20:00:00,1,117,66
2019-03-29 19:45:00,2019-03-29 20:00:00,1,118,112
2019-03-29 19:45:00,2019-03-29 20:00:00,1,118,118
2019-03-29 19:45:00,2019-03-29 20:00:00,1,118,128
2019-03-29 19:45:00,2019-03-29 20:00:00,1,118,163
2019-03-29 19:45:00,2019-03-29 20:00:00,1,118,195
2019-03-29 19:45:00,2019-03-29 20:00:00,1,121,89
2019-03-29 19:45:00,2019-03-29 20:00:00,1,121,140
2019-03-29 19:45:00,2019-03-29 20:00:00,1,125,35
2019-03-29 19:45:00,2019-03-29 20:00:00,2,125,110
2019-03-29 19:45:00,2019-03-29 20:00:00,1,126,68
2019-03-29 19:45:00,2019-03-29 20:00:00,1,126,112
2019-03-29 19:45:00,2019-03-29 20:00:00,1,126,125
2019-03-29 19:45:00,2019-03-29 20:00:00,1,132,136
2019-03-29 19:45:00,2019-03-29 20:00:00,1,136,23
2019-03-29 19:45:00,2019-03-29 20:00:00,1,137,169
2019-03-29 19:45:00,2019-03-29 20:00:00,1,139,23
2019-03-29 19:45:00,2019-03-29 20:00:00,1,150,150
2019-03-29 19:45:00,2019-03-29 20:00:00,1,150,158
2019-03-29 19:45:00,2019-03-29 20:00:00,1,152,41
2019-03-29 19:45:00,2019-03-29 20:00:00,1,152,62
2019-03-29 19:45:00,2019-03-29 20:00:00,4,152,126
2019-03-29 19:45:00,2019-03-29 20:00:00,1,158,125
2019-03-29 19:45:00,2019-03-29 20:00:00,2,161,13
2019-03-29 19:45:00,2019-03-29 20:00:00,1,161,176
2019-03-29 19:45:00,2019-03-29 20:00:00,1,163,89
2019-03-29 19:45:00,2019-03-29 20:00:00,1,163,152
2019-03-29 19:45:00,2019-03-29 20:00:00,1,163,163
2019-03-29 19:45:00,2019-03-29 20:00:00,1,163,167
2019-03-29 19:45:00,2019-03-29 20:00:00,1,167,16
2019-03-29 19:45:00,2019-03-29 20:00:00,1,167,84
2019-03-29 19:45:00,2019-03-29 20:00:00,1,171,117
2019-03-29 19:45:00,2019-03-29 20:00:00,1,172,67
2019-03-29 19:45:00,2019-03-29 20:00:00,1,172,137
2019-03-29 19:45:00,2019-03-29 20:00:00,1,190,190
2019-03-29 19:45:00,2019-03-29 20:00:00,1,190,196
2019-03-29 19:45:00,2019-03-29 20:00:00,1,195,58
2019-03-29 19:45:00,2019-03-29 20:00:00,1,195,125
2019-03-29 19:45:00,2019-03-29 20:00:00,1,198,200
2019-03-29 20:00:00,2019-03-29 20:15:00,2,1,26
2019-03-29 20:00:00,2019-03-29 20:15:00,1,1,115
2019-03-29 20:00:00,2019-03-29 20:15:00,1,2,139
2019-03-29 20:00:00,2019-03-29 20:15:00,1,16,126
2019-03-29 20:00:00,2019-03-29 20:15:00,1,18,163
2019-03-29 20:00:00,2019-03-29 20:15:00,1,19,19
2019-03-29 20:00:00,2019-03-29 20:15:00,1,19,58
2019-03-29 20:00:00,2019-03-29 20:15:00,1,19,126
2019-03-29 20:00:00,2019-03-29 20:15:00,1,20,41
2019-03-29 20:00:00,2019-03-29 20:15:00,5,20,137
2019-03-29 20:00:00,2019-03-29 20:15:00,2,23,125
2019-03-29 20:00:00,2019-03-29 20:15:00,1,28,112
2019-03-29 20:00:00,2019-03-29 20:15:00,1,35,61
2019-03-29 20:00:00,2019-03-29 20:15:00,1,41,5
2019-03-29 20:00:00,2019-03-29 20:15:00,1,41,196
2019-03-29 20:00:00,2019-03-29 20:15:00,1,46,18
2019-03-29 20:00:00,2019-03-29 20:15:00,1,46,68
2019-03-29 20:00:00,2019-03-29 20:15:00,1,46,118
2019-03-29 20:00:00,2019-03-29 20:15:00,1,46,189
2019-03-29 20:00:00,2019-03-29 20:15:00,2,57,136
2019-03-29 20:00:00,2019-03-29 20:15:00,1,58,19
2019-03-29 20:00:00,2019-03-29 20:15:00,1,58,37
2019-03-29 20:00:00,2019-03-29 20:15:00,2,58,196
2019-03-29 20:00:00,2019-03-29 20:15:00,2,62,62
2019-03-29 20:00:00,2019-03-29 20:15:00,2,66,16
2019-03-29 20:00:00,2019-03-29 20:15:00,2,66,66
2019-03-29 20:00:00,2019-03-29 20:15:00,1,67,70
2019-03-29 20:00:00,2019-03-29 20:15:00,1,67,153
2019-03-29 20:00:00,2019-03-29 20:15:00,1,69,111
2019-03-29 20:00:00,2019-03-29 20:15:00,1,74,150
2019-03-29 20:00:00,2019-03-29 20:15:00,1,79,176
2019-03-29 20:00:00,2019-03-29 20:15:00,1,84,30
2019-03-29 20:00:00,2019-03-29 20:15:00,1,85,150
2019-03-29 20:00:00,2019-03-29 20:15:00,1,87,88
2019-03-29 20:00:00,2019-03-29 20:15:00,1,89,163
2019-03-29 20:00:00,2019-03-29 20:15:00,2,89,202
2019-03-29 20:00:00,2019-03-29 20:15:00,1,103,137
2019-03-29 20:00:00,2019-03-29 20:15:00,1,103,176
2019-03-29 20:00:00,2019-03-29 20:15:00,1,108,87
2019-03-29 20:00:00,2019-03-29 20:15:00,1,110,194
2019-03-29 20:00:00,2019-03-29 20:15:00,1,111,195
2019-03-29 20:00:00,2019-03-29 20:15:00,1,112,18
2019-03-29 20:00:00,2019-03-29 20:15:00,1,112,46
2019-03-29 20:00:00,2019-03-29 20:15:00,2,113,113
2019-03-29 20:00:00,2019-03-29 20:15:00,1,114,171
2019-03-29 20:00:00,2019-03-29 20:15:00,1,115,11
2019-03-29 20:00:00,2019-03-29 20:15:00,1,117,66
2019-03-29 20:00:00,2019-03-29 20:15:00,1,117,67
2019-03-29 20:00:00,2019-03-29 20:15:00,1,118,112
2019-03-29 20:00:00,2019-03-29 20:15:00,1,118,128
2019-03-29 20:00:00,2019-03-29 20:15:00,1,118,195
2019-03-29 20:00:00,2019-03-29 20:15:00,1,121,89
2019-03-29 20:00:00,2019-03-29 20:15:00,1,125,23
2019-03-29 20:00:00,2019-03-29 20:15:00,2,125,110
2019-03-29 20:00:00,2019-03-29 20:15:00,1,125,126
2019-03-29 20:00:00,2019-03-29 20:15:00,1,126,68
2019-03-29 20:00:00,2019-03-29 20:15:00,1,132,136
2019-03-29 20:00:00,2019-03-29 20:15:00,1,134,134
2019-03-29 20:00:00,2019-03-29 20:15:00,1,136,23
2019-03-29 20:00:00,2019-03-29 20:15:00,1,136,200
2019-03-29 20:00:00,2019-03-29 20:15:00,1,137,137
2019-03-29 20:00:00,2019-03-29 20:15:00,1,137,169
2019-03-29 20:00:00,2019-03-29 20:15:00,1,139,23
2019-03-29 20:00:00,2019-03-29 20:15:00,1,140,109
2019-03-29 20:00:00,2019-03-29 20:15:00,1,150,28
2019-03-29 20:00:00,2019-03-29 20:15:00,1,150,150
2019-03-29 20:00:00,2019-03-29 20:15:00,1,152,152
2019-03-29 20:00:00,2019-03-29 20:15:00,1,157,58
2019-03-29 20:00:00,2019-03-29 20:15:00,1,158,125
2019-03-29 20:00:00,2019-03-29 20:15:00,1,163,16
2019-03-29 20:00:00,2019-03-29 20:15:00,1,163,18
2019-03-29 20:00:00,2019-03-29 20:15:00,1,163,89
2019-03-29 20:00:00,2019-03-29 20:15:00,1,163,163
2019-03-29 20:00:00,2019-03-29 20:15:00,1,163,167
2019-03-29 20:00:00,2019-03-29 20:15:00,1,167,16
2019-03-29 20:00:00,2019-03-29 20:15:00,1,168,110
2019-03-29 20:00:00,2019-03-29 20:15:00,1,172,67
2019-03-29 20:00:00,2019-03-29 20:15:00,1,172,137
2019-03-29 20:00:00,2019-03-29 20:15:00,1,189,1
2019-03-29 20:00:00,2019-03-29 20:15:00,2,190,190
2019-03-29 20:00:00,2019-03-29 20:15:00,1,190,196
2019-03-29 20:00:00,2019-03-29 20:15:00,1,195,125
2019-03-29 20:00:00,2019-03-29 20:15:00,1,198,200
2019-03-29 20:15:00,2019-03-29 20:30:00,1,1,1
2019-03-29 20:15:00,2019-03-29 20:30:00,2,1,26
2019-03-29 20:15:00,2019-03-29 20:30:00,1,15,137
2019-03-29 20:15:00,2019-03-29 20:30:00,1,16,126
2019-03-29 20:15:00,2019-03-29 20:30:00,1,19,58
2019-03-29 20:15:00,2019-03-29 20:30:00,1,19,163
2019-03-29 20:15:00,2019-03-29 20:30:00,1,19,171
2019-03-29 20:15:00,2019-03-29 20:30:00,5,20,137
2019-03-29 20:15:00,2019-03-29 20:30:00,1,23,19
2019-03-29 20:15:00,2019-03-29 20:30:00,1,23,89
2019-03-29 20:15:00,2019-03-29 20:30:00,1,28,46
2019-03-29 20:15:00,2019-03-29 20:30:00,1,28,134
2019-03-29 20:15:00,2019-03-29 20:30:00,1,35,61
2019-03-29 20:15:00,2019-03-29 20:30:00,1,35,88
2019-03-29 20:15:00,2019-03-29 20:30:00,1,41,20
2019-03-29 20:15:00,2019-03-29 20:30:00,1,46,70
2019-03-29 20:15:00,2019-03-29 20:30:00,2,46,108
2019-03-29 20:15:00,2019-03-29 20:30:00,1,46,189
2019-03-29 20:15:00,2019-03-29 20:30:00,1,58,152
2019-03-29 20:15:00,2019-03-29 20:30:00,2,58,196
2019-03-29 20:15:00,2019-03-29 20:30:00,2,62,62
2019-03-29 20:15:00,2019-03-29 20:30:00,2,62,152
2019-03-29 20:15:00,2019-03-29 20:30:00,1,64,64
2019-03-29 20:15:00,2019-03-29 20:30:00,1,66,15
2019-03-29 20:15:00,2019-03-29 20:30:00,1,66,66
2019-03-29 20:15:00,2019-03-29 20:30:00,2,67,109
2019-03-29 20:15:00,2019-03-29 20:30:00,1,67,202
2019-03-29 20:15:00,2019-03-29 20:30:00,1,68,69
2019-03-29 20:15:00,2019-03-29 20:30:00,1,74,150
2019-03-29 20:15:00,2019-03-29 20:30:00,1,79,176
