interval_start,interval_end,number_of_trips,rental_place,return_place
2019-12-10 15:30:00,2019-12-10 15:45:00,1,146,111
2019-12-10 15:30:00,2019-12-10 15:45:00,1,146,169
2019-12-10 15:30:00,2019-12-10 15:45:00,1,149,175
2019-12-10 15:30:00,2019-12-10 15:45:00,1,150,37
2019-12-10 15:30:00,2019-12-10 15:45:00,1,150,150
2019-12-10 15:30:00,2019-12-10 15:45:00,1,152,18
2019-12-10 15:30:00,2019-12-10 15:45:00,1,152,19
2019-12-10 15:30:00,2019-12-10 15:45:00,2,152,20
2019-12-10 15:30:00,2019-12-10 15:45:00,1,152,172
2019-12-10 15:30:00,2019-12-10 15:45:00,1,152,195
2019-12-10 15:30:00,2019-12-10 15:45:00,1,155,56
2019-12-10 15:30:00,2019-12-10 15:45:00,1,158,85
2019-12-10 15:30:00,2019-12-10 15:45:00,1,161,178
2019-12-10 15:30:00,2019-12-10 15:45:00,1,163,69
2019-12-10 15:30:00,2019-12-10 15:45:00,1,168,18
2019-12-10 15:30:00,2019-12-10 15:45:00,1,169,152
2019-12-10 15:30:00,2019-12-10 15:45:00,1,172,125
2019-12-10 15:30:00,2019-12-10 15:45:00,1,177,177
2019-12-10 15:30:00,2019-12-10 15:45:00,1,180,64
2019-12-10 15:30:00,2019-12-10 15:45:00,1,186,22
2019-12-10 15:30:00,2019-12-10 15:45:00,1,186,66
2019-12-10 15:30:00,2019-12-10 15:45:00,1,186,113
2019-12-10 15:30:00,2019-12-10 15:45:00,1,186,151
2019-12-10 15:30:00,2019-12-10 15:45:00,1,186,152
2019-12-10 15:30:00,2019-12-10 15:45:00,1,187,118
2019-12-10 15:30:00,2019-12-10 15:45:00,1,188,87
2019-12-10 15:30:00,2019-12-10 15:45:00,1,188,109
2019-12-10 15:30:00,2019-12-10 15:45:00,1,189,125
2019-12-10 15:30:00,2019-12-10 15:45:00,1,189,129
2019-12-10 15:30:00,2019-12-10 15:45:00,1,189,192
2019-12-10 15:30:00,2019-12-10 15:45:00,1,191,50
2019-12-10 15:30:00,2019-12-10 15:45:00,1,194,18
2019-12-10 15:30:00,2019-12-10 15:45:00,2,194,19
2019-12-10 15:30:00,2019-12-10 15:45:00,1,194,70
2019-12-10 15:30:00,2019-12-10 15:45:00,1,194,150
2019-12-10 15:30:00,2019-12-10 15:45:00,1,194,178
2019-12-10 15:30:00,2019-12-10 15:45:00,1,194,195
2019-12-10 15:30:00,2019-12-10 15:45:00,1,202,46
2019-12-10 15:45:00,2019-12-10 16:00:00,1,6,70
2019-12-10 15:45:00,2019-12-10 16:00:00,1,14,62
2019-12-10 15:45:00,2019-12-10 16:00:00,1,16,132
2019-12-10 15:45:00,2019-12-10 16:00:00,1,17,107
2019-12-10 15:45:00,2019-12-10 16:00:00,1,18,66
2019-12-10 15:45:00,2019-12-10 16:00:00,1,19,24
2019-12-10 15:45:00,2019-12-10 16:00:00,1,19,153
2019-12-10 15:45:00,2019-12-10 16:00:00,1,26,17
2019-12-10 15:45:00,2019-12-10 16:00:00,1,26,155
2019-12-10 15:45:00,2019-12-10 16:00:00,1,29,134
2019-12-10 15:45:00,2019-12-10 16:00:00,1,30,61
2019-12-10 15:45:00,2019-12-10 16:00:00,1,30,126
2019-12-10 15:45:00,2019-12-10 16:00:00,1,31,149
2019-12-10 15:45:00,2019-12-10 16:00:00,1,37,37
2019-12-10 15:45:00,2019-12-10 16:00:00,1,41,31
2019-12-10 15:45:00,2019-12-10 16:00:00,1,46,18
2019-12-10 15:45:00,2019-12-10 16:00:00,1,46,69
2019-12-10 15:45:00,2019-12-10 16:00:00,1,46,108
2019-12-10 15:45:00,2019-12-10 16:00:00,1,49,152
2019-12-10 15:45:00,2019-12-10 16:00:00,1,54,202
2019-12-10 15:45:00,2019-12-10 16:00:00,1,56,46
2019-12-10 15:45:00,2019-12-10 16:00:00,1,56,56
2019-12-10 15:45:00,2019-12-10 16:00:00,1,56,58
2019-12-10 15:45:00,2019-12-10 16:00:00,1,57,201
2019-12-10 15:45:00,2019-12-10 16:00:00,1,58,34
2019-12-10 15:45:00,2019-12-10 16:00:00,1,60,43
2019-12-10 15:45:00,2019-12-10 16:00:00,1,67,146
2019-12-10 15:45:00,2019-12-10 16:00:00,1,67,202
2019-12-10 15:45:00,2019-12-10 16:00:00,1,69,70
2019-12-10 15:45:00,2019-12-10 16:00:00,1,70,68
2019-12-10 15:45:00,2019-12-10 16:00:00,1,70,69
2019-12-10 15:45:00,2019-12-10 16:00:00,1,79,29
2019-12-10 15:45:00,2019-12-10 16:00:00,1,86,18
2019-12-10 15:45:00,2019-12-10 16:00:00,1,86,110
2019-12-10 15:45:00,2019-12-10 16:00:00,1,86,140
2019-12-10 15:45:00,2019-12-10 16:00:00,1,88,7
2019-12-10 15:45:00,2019-12-10 16:00:00,1,88,88
2019-12-10 15:45:00,2019-12-10 16:00:00,1,89,2
2019-12-10 15:45:00,2019-12-10 16:00:00,2,89,88
2019-12-10 15:45:00,2019-12-10 16:00:00,1,90,195
2019-12-10 15:45:00,2019-12-10 16:00:00,1,97,96
2019-12-10 15:45:00,2019-12-10 16:00:00,1,108,169
2019-12-10 15:45:00,2019-12-10 16:00:00,1,110,126
2019-12-10 15:45:00,2019-12-10 16:00:00,1,111,150
2019-12-10 15:45:00,2019-12-10 16:00:00,1,112,46
2019-12-10 15:45:00,2019-12-10 16:00:00,1,112,171
2019-12-10 15:45:00,2019-12-10 16:00:00,1,113,126
2019-12-10 15:45:00,2019-12-10 16:00:00,1,113,134
2019-12-10 15:45:00,2019-12-10 16:00:00,1,117,18
2019-12-10 15:45:00,2019-12-10 16:00:00,1,118,35
2019-12-10 15:45:00,2019-12-10 16:00:00,1,118,68
2019-12-10 15:45:00,2019-12-10 16:00:00,1,118,110
2019-12-10 15:45:00,2019-12-10 16:00:00,1,121,41
2019-12-10 15:45:00,2019-12-10 16:00:00,1,121,87
2019-12-10 15:45:00,2019-12-10 16:00:00,2,125,177
2019-12-10 15:45:00,2019-12-10 16:00:00,1,126,19
2019-12-10 15:45:00,2019-12-10 16:00:00,1,126,118
2019-12-10 15:45:00,2019-12-10 16:00:00,1,126,126
2019-12-10 15:45:00,2019-12-10 16:00:00,1,128,116
2019-12-10 15:45:00,2019-12-10 16:00:00,1,132,132
2019-12-10 15:45:00,2019-12-10 16:00:00,1,134,146
2019-12-10 15:45:00,2019-12-10 16:00:00,1,136,84
2019-12-10 15:45:00,2019-12-10 16:00:00,2,137,18
2019-12-10 15:45:00,2019-12-10 16:00:00,1,137,49
2019-12-10 15:45:00,2019-12-10 16:00:00,1,137,92
2019-12-10 15:45:00,2019-12-10 16:00:00,1,137,136
2019-12-10 15:45:00,2019-12-10 16:00:00,1,146,29
2019-12-10 15:45:00,2019-12-10 16:00:00,1,146,124
2019-12-10 15:45:00,2019-12-10 16:00:00,1,149,175
2019-12-10 15:45:00,2019-12-10 16:00:00,1,150,29
2019-12-10 15:45:00,2019-12-10 16:00:00,1,150,37
2019-12-10 15:45:00,2019-12-10 16:00:00,1,150,150
2019-12-10 15:45:00,2019-12-10 16:00:00,1,152,20
2019-12-10 15:45:00,2019-12-10 16:00:00,1,155,83
2019-12-10 15:45:00,2019-12-10 16:00:00,1,155,186
2019-12-10 15:45:00,2019-12-10 16:00:00,1,163,68
2019-12-10 15:45:00,2019-12-10 16:00:00,1,163,111
2019-12-10 15:45:00,2019-12-10 16:00:00,1,164,52
2019-12-10 15:45:00,2019-12-10 16:00:00,1,168,37
2019-12-10 15:45:00,2019-12-10 16:00:00,1,172,125
2019-12-10 15:45:00,2019-12-10 16:00:00,1,172,163
2019-12-10 15:45:00,2019-12-10 16:00:00,1,177,177
2019-12-10 15:45:00,2019-12-10 16:00:00,1,178,59
2019-12-10 15:45:00,2019-12-10 16:00:00,1,180,63
2019-12-10 15:45:00,2019-12-10 16:00:00,1,186,22
2019-12-10 15:45:00,2019-12-10 16:00:00,1,186,151
2019-12-10 15:45:00,2019-12-10 16:00:00,1,187,118
2019-12-10 15:45:00,2019-12-10 16:00:00,1,188,109
2019-12-10 15:45:00,2019-12-10 16:00:00,1,188,113
2019-12-10 15:45:00,2019-12-10 16:00:00,1,191,50
2019-12-10 15:45:00,2019-12-10 16:00:00,1,194,70
2019-12-10 15:45:00,2019-12-10 16:00:00,1,194,150
2019-12-10 15:45:00,2019-12-10 16:00:00,1,200,121
2019-12-10 15:45:00,2019-12-10 16:00:00,1,201,40
2019-12-10 15:45:00,2019-12-10 16:00:00,1,202,46
2019-12-10 16:00:00,2019-12-10 16:15:00,1,0,161
2019-12-10 16:00:00,2019-12-10 16:15:00,1,2,64
2019-12-10 16:00:00,2019-12-10 16:15:00,1,14,62
2019-12-10 16:00:00,2019-12-10 16:15:00,1,16,132
2019-12-10 16:00:00,2019-12-10 16:15:00,1,18,83
2019-12-10 16:00:00,2019-12-10 16:15:00,1,18,112
2019-12-10 16:00:00,2019-12-10 16:15:00,1,19,31
2019-12-10 16:00:00,2019-12-10 16:15:00,1,19,49
2019-12-10 16:00:00,2019-12-10 16:15:00,1,19,90
2019-12-10 16:00:00,2019-12-10 16:15:00,1,19,196
2019-12-10 16:00:00,2019-12-10 16:15:00,1,22,150
2019-12-10 16:00:00,2019-12-10 16:15:00,1,26,85
2019-12-10 16:00:00,2019-12-10 16:15:00,1,29,151
2019-12-10 16:00:00,2019-12-10 16:15:00,1,29,159
2019-12-10 16:00:00,2019-12-10 16:15:00,1,30,61
2019-12-10 16:00:00,2019-12-10 16:15:00,1,31,189
2019-12-10 16:00:00,2019-12-10 16:15:00,1,32,172
2019-12-10 16:00:00,2019-12-10 16:15:00,1,34,157
2019-12-10 16:00:00,2019-12-10 16:15:00,1,35,83
2019-12-10 16:00:00,2019-12-10 16:15:00,1,37,89
2019-12-10 16:00:00,2019-12-10 16:15:00,1,41,31
2019-12-10 16:00:00,2019-12-10 16:15:00,1,41,125
2019-12-10 16:00:00,2019-12-10 16:15:00,1,41,178
2019-12-10 16:00:00,2019-12-10 16:15:00,1,46,18
2019-12-10 16:00:00,2019-12-10 16:15:00,1,46,69
2019-12-10 16:00:00,2019-12-10 16:15:00,1,46,178
2019-12-10 16:00:00,2019-12-10 16:15:00,1,48,26
2019-12-10 16:00:00,2019-12-10 16:15:00,1,48,27
2019-12-10 16:00:00,2019-12-10 16:15:00,1,52,164
2019-12-10 16:00:00,2019-12-10 16:15:00,1,54,92
2019-12-10 16:00:00,2019-12-10 16:15:00,2,54,202
2019-12-10 16:00:00,2019-12-10 16:15:00,1,56,46
2019-12-10 16:00:00,2019-12-10 16:15:00,1,56,90
2019-12-10 16:00:00,2019-12-10 16:15:00,1,56,157
2019-12-10 16:00:00,2019-12-10 16:15:00,1,62,62
2019-12-10 16:00:00,2019-12-10 16:15:00,1,62,131
2019-12-10 16:00:00,2019-12-10 16:15:00,1,66,163
2019-12-10 16:00:00,2019-12-10 16:15:00,1,67,146
2019-12-10 16:00:00,2019-12-10 16:15:00,1,69,70
2019-12-10 16:00:00,2019-12-10 16:15:00,1,69,160
2019-12-10 16:00:00,2019-12-10 16:15:00,1,70,68
2019-12-10 16:00:00,2019-12-10 16:15:00,1,70,69
2019-12-10 16:00:00,2019-12-10 16:15:00,1,72,107
2019-12-10 16:00:00,2019-12-10 16:15:00,1,77,75
2019-12-10 16:00:00,2019-12-10 16:15:00,1,87,89
2019-12-10 16:00:00,2019-12-10 16:15:00,1,88,7
2019-12-10 16:00:00,2019-12-10 16:15:00,1,89,2
2019-12-10 16:00:00,2019-12-10 16:15:00,1,89,89
2019-12-10 16:00:00,2019-12-10 16:15:00,1,105,135
2019-12-10 16:00:00,2019-12-10 16:15:00,2,108,169
2019-12-10 16:00:00,2019-12-10 16:15:00,1,110,88
2019-12-10 16:00:00,2019-12-10 16:15:00,1,111,150
2019-12-10 16:00:00,2019-12-10 16:15:00,1,113,126
2019-12-10 16:00:00,2019-12-10 16:15:00,1,116,111
2019-12-10 16:00:00,2019-12-10 16:15:00,1,117,18
2019-12-10 16:00:00,2019-12-10 16:15:00,1,118,35
2019-12-10 16:00:00,2019-12-10 16:15:00,1,118,43
2019-12-10 16:00:00,2019-12-10 16:15:00,1,118,68
2019-12-10 16:00:00,2019-12-10 16:15:00,1,125,171
2019-12-10 16:00:00,2019-12-10 16:15:00,1,125,172
2019-12-10 16:00:00,2019-12-10 16:15:00,1,126,66
2019-12-10 16:00:00,2019-12-10 16:15:00,1,126,118
2019-12-10 16:00:00,2019-12-10 16:15:00,1,126,126
2019-12-10 16:00:00,2019-12-10 16:15:00,1,129,141
2019-12-10 16:00:00,2019-12-10 16:15:00,1,131,142
2019-12-10 16:00:00,2019-12-10 16:15:00,1,132,132
2019-12-10 16:00:00,2019-12-10 16:15:00,1,134,112
2019-12-10 16:00:00,2019-12-10 16:15:00,1,134,146
2019-12-10 16:00:00,2019-12-10 16:15:00,1,134,170
2019-12-10 16:00:00,2019-12-10 16:15:00,1,134,198
2019-12-10 16:00:00,2019-12-10 16:15:00,1,146,20
2019-12-10 16:00:00,2019-12-10 16:15:00,1,150,37
2019-12-10 16:00:00,2019-12-10 16:15:00,1,150,135
2019-12-10 16:00:00,2019-12-10 16:15:00,1,152,42
2019-12-10 16:00:00,2019-12-10 16:15:00,1,153,113
2019-12-10 16:00:00,2019-12-10 16:15:00,1,155,79
2019-12-10 16:00:00,2019-12-10 16:15:00,1,155,83
2019-12-10 16:00:00,2019-12-10 16:15:00,1,155,186
2019-12-10 16:00:00,2019-12-10 16:15:00,1,157,34
2019-12-10 16:00:00,2019-12-10 16:15:00,1,163,68
2019-12-10 16:00:00,2019-12-10 16:15:00,1,163,137
2019-12-10 16:00:00,2019-12-10 16:15:00,1,163,146
2019-12-10 16:00:00,2019-12-10 16:15:00,1,163,163
2019-12-10 16:00:00,2019-12-10 16:15:00,1,164,52
2019-12-10 16:00:00,2019-12-10 16:15:00,1,169,8
2019-12-10 16:00:00,2019-12-10 16:15:00,1,173,41
2019-12-10 16:00:00,2019-12-10 16:15:00,1,177,96
2019-12-10 16:00:00,2019-12-10 16:15:00,1,177,177
2019-12-10 16:00:00,2019-12-10 16:15:00,1,178,31
2019-12-10 16:00:00,2019-12-10 16:15:00,1,178,59
2019-12-10 16:00:00,2019-12-10 16:15:00,1,180,63
2019-12-10 16:00:00,2019-12-10 16:15:00,1,186,103
2019-12-10 16:00:00,2019-12-10 16:15:00,1,188,113
2019-12-10 16:00:00,2019-12-10 16:15:00,1,192,176
2019-12-10 16:00:00,2019-12-10 16:15:00,1,194,58
2019-12-10 16:00:00,2019-12-10 16:15:00,1,195,103
2019-12-10 16:00:00,2019-12-10 16:15:00,1,200,121
2019-12-10 16:00:00,2019-12-10 16:15:00,1,201,40
2019-12-10 16:15:00,2019-12-10 16:30:00,1,0,161
2019-12-10 16:15:00,2019-12-10 16:30:00,1,2,64
2019-12-10 16:15:00,2019-12-10 16:30:00,1,18,20
2019-12-10 16:15:00,2019-12-10 16:30:00,1,18,83
2019-12-10 16:15:00,2019-12-10 16:30:00,1,19,31
2019-12-10 16:15:00,2019-12-10 16:30:00,1,19,34
2019-12-10 16:15:00,2019-12-10 16:30:00,1,19,49
2019-12-10 16:15:00,2019-12-10 16:30:00,1,19,58
2019-12-10 16:15:00,2019-12-10 16:30:00,1,19,90
2019-12-10 16:15:00,2019-12-10 16:30:00,1,19,196
2019-12-10 16:15:00,2019-12-10 16:30:00,1,20,178
2019-12-10 16:15:00,2019-12-10 16:30:00,1,22,150
2019-12-10 16:15:00,2019-12-10 16:30:00,1,26,85
2019-12-10 16:15:00,2019-12-10 16:30:00,1,30,61
2019-12-10 16:15:00,2019-12-10 16:30:00,1,31,189
2019-12-10 16:15:00,2019-12-10 16:30:00,1,32,172
2019-12-10 16:15:00,2019-12-10 16:30:00,1,35,83
2019-12-10 16:15:00,2019-12-10 16:30:00,1,37,89
2019-12-10 16:15:00,2019-12-10 16:30:00,1,37,132
2019-12-10 16:15:00,2019-12-10 16:30:00,1,41,125
2019-12-10 16:15:00,2019-12-10 16:30:00,1,45,54
2019-12-10 16:15:00,2019-12-10 16:30:00,1,46,87
2019-12-10 16:15:00,2019-12-10 16:30:00,1,46,178
2019-12-10 16:15:00,2019-12-10 16:30:00,1,48,26
2019-12-10 16:15:00,2019-12-10 16:30:00,1,48,27
2019-12-10 16:15:00,2019-12-10 16:30:00,1,50,19
2019-12-10 16:15:00,2019-12-10 16:30:00,1,52,164
2019-12-10 16:15:00,2019-12-10 16:30:00,1,54,92
2019-12-10 16:15:00,2019-12-10 16:30:00,1,54,202
2019-12-10 16:15:00,2019-12-10 16:30:00,1,56,90
2019-12-10 16:15:00,2019-12-10 16:30:00,1,56,157
2019-12-10 16:15:00,2019-12-10 16:30:00,1,61,1
2019-12-10 16:15:00,2019-12-10 16:30:00,1,62,176
2019-12-10 16:15:00,2019-12-10 16:30:00,1,64,174
2019-12-10 16:15:00,2019-12-10 16:30:00,1,66,163
2019-12-10 16:15:00,2019-12-10 16:30:00,1,67,22
2019-12-10 16:15:00,2019-12-10 16:30:00,1,69,55
2019-12-10 16:15:00,2019-12-10 16:30:00,1,69,160
2019-12-10 16:15:00,2019-12-10 16:30:00,1,70,69
2019-12-10 16:15:00,2019-12-10 16:30:00,2,77,75
2019-12-10 16:15:00,2019-12-10 16:30:00,1,77,78
2019-12-10 16:15:00,2019-12-10 16:30:00,1,80,11
2019-12-10 16:15:00,2019-12-10 16:30:00,1,86,128
2019-12-10 16:15:00,2019-12-10 16:30:00,1,89,87
2019-12-10 16:15:00,2019-12-10 16:30:00,1,103,113
2019-12-10 16:15:00,2019-12-10 16:30:00,1,105,135
2019-12-10 16:15:00,2019-12-10 16:30:00,1,110,88
2019-12-10 16:15:00,2019-12-10 16:30:00,1,112,203
2019-12-10 16:15:00,2019-12-10 16:30:00,1,113,49
2019-12-10 16:15:00,2019-12-10 16:30:00,1,116,111
2019-12-10 16:15:00,2019-12-10 16:30:00,1,117,18
2019-12-10 16:15:00,2019-12-10 16:30:00,1,118,35
2019-12-10 16:15:00,2019-12-10 16:30:00,1,118,43
2019-12-10 16:15:00,2019-12-10 16:30:00,1,118,183
2019-12-10 16:15:00,2019-12-10 16:30:00,1,119,163
2019-12-10 16:15:00,2019-12-10 16:30:00,1,125,171
2019-12-10 16:15:00,2019-12-10 16:30:00,1,125,172
2019-12-10 16:15:00,2019-12-10 16:30:00,1,126,30
2019-12-10 16:15:00,2019-12-10 16:30:00,1,126,66
2019-12-10 16:15:00,2019-12-10 16:30:00,2,126,126
2019-12-10 16:15:00,2019-12-10 16:30:00,1,131,142
2019-12-10 16:15:00,2019-12-10 16:30:00,1,132,132
2019-12-10 16:15:00,2019-12-10 16:30:00,1,134,112
2019-12-10 16:15:00,2019-12-10 16:30:00,1,134,170
2019-12-10 16:15:00,2019-12-10 16:30:00,1,134,198
2019-12-10 16:15:00,2019-12-10 16:30:00,1,136,84
2019-12-10 16:15:00,2019-12-10 16:30:00,1,136,87
2019-12-10 16:15:00,2019-12-10 16:30:00,1,146,20
2019-12-10 16:15:00,2019-12-10 16:30:00,1,146,113
2019-12-10 16:15:00,2019-12-10 16:30:00,1,150,37
2019-12-10 16:15:00,2019-12-10 16:30:00,1,150,135
2019-12-10 16:15:00,2019-12-10 16:30:00,1,152,42
2019-12-10 16:15:00,2019-12-10 16:30:00,1,155,79
2019-12-10 16:15:00,2019-12-10 16:30:00,1,155,83
2019-12-10 16:15:00,2019-12-10 16:30:00,1,157,34
2019-12-10 16:15:00,2019-12-10 16:30:00,1,157,58
2019-12-10 16:15:00,2019-12-10 16:30:00,1,161,13
2019-12-10 16:15:00,2019-12-10 16:30:00,1,161,176
2019-12-10 16:15:00,2019-12-10 16:30:00,1,163,137
2019-12-10 16:15:00,2019-12-10 16:30:00,1,163,146
2019-12-10 16:15:00,2019-12-10 16:30:00,1,169,8
2019-12-10 16:15:00,2019-12-10 16:30:00,1,169,68
2019-12-10 16:15:00,2019-12-10 16:30:00,1,171,113
2019-12-10 16:15:00,2019-12-10 16:30:00,1,173,30
2019-12-10 16:15:00,2019-12-10 16:30:00,1,173,41
2019-12-10 16:15:00,2019-12-10 16:30:00,1,174,93
2019-12-10 16:15:00,2019-12-10 16:30:00,2,175,182
2019-12-10 16:15:00,2019-12-10 16:30:00,1,176,62
2019-12-10 16:15:00,2019-12-10 16:30:00,1,176,182
2019-12-10 16:15:00,2019-12-10 16:30:00,1,177,96
2019-12-10 16:15:00,2019-12-10 16:30:00,1,177,177
2019-12-10 16:15:00,2019-12-10 16:30:00,1,177,196
2019-12-10 16:15:00,2019-12-10 16:30:00,1,178,31
2019-12-10 16:15:00,2019-12-10 16:30:00,1,181,47
2019-12-10 16:15:00,2019-12-10 16:30:00,1,185,89
2019-12-10 16:15:00,2019-12-10 16:30:00,1,186,103
2019-12-10 16:15:00,2019-12-10 16:30:00,1,188,104
2019-12-10 16:15:00,2019-12-10 16:30:00,1,188,139
2019-12-10 16:15:00,2019-12-10 16:30:00,1,188,188
2019-12-10 16:15:00,2019-12-10 16:30:00,1,189,172
2019-12-10 16:15:00,2019-12-10 16:30:00,1,194,58
2019-12-10 16:15:00,2019-12-10 16:30:00,1,195,103
2019-12-10 16:15:00,2019-12-10 16:30:00,1,195,129
2019-12-10 16:15:00,2019-12-10 16:30:00,1,202,172
2019-12-10 16:30:00,2019-12-10 16:45:00,1,2,180
2019-12-10 16:30:00,2019-12-10 16:45:00,1,6,43
2019-12-10 16:30:00,2019-12-10 16:45:00,1,18,83
2019-12-10 16:30:00,2019-12-10 16:45:00,1,18,201
2019-12-10 16:30:00,2019-12-10 16:45:00,1,19,34
2019-12-10 16:30:00,2019-12-10 16:45:00,1,19,49
2019-12-10 16:30:00,2019-12-10 16:45:00,1,19,58
2019-12-10 16:30:00,2019-12-10 16:45:00,1,19,196
2019-12-10 16:30:00,2019-12-10 16:45:00,2,20,90
2019-12-10 16:30:00,2019-12-10 16:45:00,1,22,67
2019-12-10 16:30:00,2019-12-10 16:45:00,1,24,109
2019-12-10 16:30:00,2019-12-10 16:45:00,1,26,141
2019-12-10 16:30:00,2019-12-10 16:45:00,1,30,61
2019-12-10 16:30:00,2019-12-10 16:45:00,1,31,178
2019-12-10 16:30:00,2019-12-10 16:45:00,1,37,132
2019-12-10 16:30:00,2019-12-10 16:45:00,1,46,87
2019-12-10 16:30:00,2019-12-10 16:45:00,1,46,116
2019-12-10 16:30:00,2019-12-10 16:45:00,1,52,164
2019-12-10 16:30:00,2019-12-10 16:45:00,1,56,110
2019-12-10 16:30:00,2019-12-10 16:45:00,1,62,129
2019-12-10 16:30:00,2019-12-10 16:45:00,1,64,174
2019-12-10 16:30:00,2019-12-10 16:45:00,1,68,69
2019-12-10 16:30:00,2019-12-10 16:45:00,1,69,55
2019-12-10 16:30:00,2019-12-10 16:45:00,1,70,69
2019-12-10 16:30:00,2019-12-10 16:45:00,1,75,78
2019-12-10 16:30:00,2019-12-10 16:45:00,1,77,75
2019-12-10 16:30:00,2019-12-10 16:45:00,1,80,11
2019-12-10 16:30:00,2019-12-10 16:45:00,1,82,53
2019-12-10 16:30:00,2019-12-10 16:45:00,1,85,155
2019-12-10 16:30:00,2019-12-10 16:45:00,1,86,109
2019-12-10 16:30:00,2019-12-10 16:45:00,1,86,128
2019-12-10 16:30:00,2019-12-10 16:45:00,1,86,139
2019-12-10 16:30:00,2019-12-10 16:45:00,1,88,187
2019-12-10 16:30:00,2019-12-10 16:45:00,1,90,34
2019-12-10 16:30:00,2019-12-10 16:45:00,1,90,80
2019-12-10 16:30:00,2019-12-10 16:45:00,1,107,106
2019-12-10 16:30:00,2019-12-10 16:45:00,1,109,188
2019-12-10 16:30:00,2019-12-10 16:45:00,1,110,59
2019-12-10 16:30:00,2019-12-10 16:45:00,1,111,121
2019-12-10 16:30:00,2019-12-10 16:45:00,1,112,203
2019-12-10 16:30:00,2019-12-10 16:45:00,1,113,49
2019-12-10 16:30:00,2019-12-10 16:45:00,1,113,103
2019-12-10 16:30:00,2019-12-10 16:45:00,2,113,172
2019-12-10 16:30:00,2019-12-10 16:45:00,1,118,35
2019-12-10 16:30:00,2019-12-10 16:45:00,1,118,83
2019-12-10 16:30:00,2019-12-10 16:45:00,1,118,163
2019-12-10 16:30:00,2019-12-10 16:45:00,1,118,183
2019-12-10 16:30:00,2019-12-10 16:45:00,1,119,163
2019-12-10 16:30:00,2019-12-10 16:45:00,1,121,66
2019-12-10 16:30:00,2019-12-10 16:45:00,1,126,30
2019-12-10 16:30:00,2019-12-10 16:45:00,1,126,70
2019-12-10 16:30:00,2019-12-10 16:45:00,2,126,126
2019-12-10 16:30:00,2019-12-10 16:45:00,1,126,198
2019-12-10 16:30:00,2019-12-10 16:45:00,1,132,132
2019-12-10 16:30:00,2019-12-10 16:45:00,1,136,84
2019-12-10 16:30:00,2019-12-10 16:45:00,1,137,46
2019-12-10 16:30:00,2019-12-10 16:45:00,1,146,113
2019-12-10 16:30:00,2019-12-10 16:45:00,1,146,151
2019-12-10 16:30:00,2019-12-10 16:45:00,1,150,28
2019-12-10 16:30:00,2019-12-10 16:45:00,1,155,83
2019-12-10 16:30:00,2019-12-10 16:45:00,1,155,155
2019-12-10 16:30:00,2019-12-10 16:45:00,1,161,13
2019-12-10 16:30:00,2019-12-10 16:45:00,1,161,176
2019-12-10 16:30:00,2019-12-10 16:45:00,1,163,152
2019-12-10 16:30:00,2019-12-10 16:45:00,1,163,190
2019-12-10 16:30:00,2019-12-10 16:45:00,1,169,8
2019-12-10 16:30:00,2019-12-10 16:45:00,1,169,68
2019-12-10 16:30:00,2019-12-10 16:45:00,1,171,113
2019-12-10 16:30:00,2019-12-10 16:45:00,1,173,126
2019-12-10 16:30:00,2019-12-10 16:45:00,1,175,182
2019-12-10 16:30:00,2019-12-10 16:45:00,1,176,62
2019-12-10 16:30:00,2019-12-10 16:45:00,1,177,177
2019-12-10 16:30:00,2019-12-10 16:45:00,1,177,196
2019-12-10 16:30:00,2019-12-10 16:45:00,1,182,129
2019-12-10 16:30:00,2019-12-10 16:45:00,1,182,141
2019-12-10 16:30:00,2019-12-10 16:45:00,1,182,175
2019-12-10 16:30:00,2019-12-10 16:45:00,1,182,176
2019-12-10 16:30:00,2019-12-10 16:45:00,1,185,89
2019-12-10 16:30:00,2019-12-10 16:45:00,1,188,104
2019-12-10 16:30:00,2019-12-10 16:45:00,1,188,188
2019-12-10 16:30:00,2019-12-10 16:45:00,1,189,172
2019-12-10 16:30:00,2019-12-10 16:45:00,1,195,129
2019-12-10 16:30:00,2019-12-10 16:45:00,1,196,20
2019-12-10 16:30:00,2019-12-10 16:45:00,1,202,172
2019-12-10 16:45:00,2019-12-10 17:00:00,1,1,32
2019-12-10 16:45:00,2019-12-10 17:00:00,1,2,180
2019-12-10 16:45:00,2019-12-10 17:00:00,1,11,11
2019-12-10 16:45:00,2019-12-10 17:00:00,1,18,201
2019-12-10 16:45:00,2019-12-10 17:00:00,1,20,90
2019-12-10 16:45:00,2019-12-10 17:00:00,1,20,115
2019-12-10 16:45:00,2019-12-10 17:00:00,1,20,189
2019-12-10 16:45:00,2019-12-10 17:00:00,1,22,67
2019-12-10 16:45:00,2019-12-10 17:00:00,1,24,109
2019-12-10 16:45:00,2019-12-10 17:00:00,1,26,1
2019-12-10 16:45:00,2019-12-10 17:00:00,1,26,141
2019-12-10 16:45:00,2019-12-10 17:00:00,1,26,150
2019-12-10 16:45:00,2019-12-10 17:00:00,1,27,19
2019-12-10 16:45:00,2019-12-10 17:00:00,1,30,61
2019-12-10 16:45:00,2019-12-10 17:00:00,1,31,178
2019-12-10 16:45:00,2019-12-10 17:00:00,1,40,104
2019-12-10 16:45:00,2019-12-10 17:00:00,1,46,87
