Source,Target,Weight,Type,lng_org,lat_org,lng_dest,lat_dest
10,169,1,Directed,51.074422,17.030970999999994,51.104126,17.074197
10,170,5,Directed,51.074422,17.030970999999994,51.113927,17.050524
10,177,17,Directed,51.074422,17.030970999999994,51.060148,17.004175
10,189,2,Directed,51.074422,17.030970999999994,51.107342,17.061795999999998
10,190,8,Directed,51.074422,17.030970999999994,51.083806,17.025047
10,191,9,Directed,51.074422,17.030970999999994,51.090458,17.024462
10,197,19,Directed,51.074422,17.030970999999994,51.076315,17.042002
10,199,1,Directed,51.074422,17.030970999999994,51.098058,17.007049
11,5,2,Directed,51.056171,17.057259,51.085218,17.048482999999994
11,19,1,Directed,51.056171,17.057259,51.098761,17.036521
11,20,1,Directed,51.056171,17.057259,51.094988,17.032866000000002
11,28,1,Directed,51.056171,17.057259,51.099518,17.001193
11,41,6,Directed,51.056171,17.057259,51.091066,17.032278
11,62,3,Directed,51.056171,17.057259,51.075531,17.010487
11,80,7,Directed,51.056171,17.057259,51.064335,17.08426
11,87,3,Directed,51.056171,17.057259,51.107342,17.061795999999998
11,119,2,Directed,51.056171,17.057259,51.114005,17.034463
11,126,1,Directed,51.056171,17.057259,51.08620300000001,17.012163
11,127,1,Directed,51.056171,17.057259,51.099443,17.028921
11,138,1,Directed,51.056171,17.057259,51.110699,17.032366
11,154,2,Directed,51.056171,17.057259,51.107273,17.033485
11,168,2,Directed,51.056171,17.057259,51.10353900000001,17.085639
11,191,1,Directed,51.056171,17.057259,51.090458,17.024462
11,197,4,Directed,51.056171,17.057259,51.076315,17.042002
13,18,1,Directed,51.053396,16.971785,51.098761,17.036521
13,62,3,Directed,51.053396,16.971785,51.075531,17.010487
13,153,1,Directed,51.053396,16.971785,51.094481,17.019594
13,162,6,Directed,51.053396,16.971785,51.064218,16.978548
13,164,2,Directed,51.053396,16.971785,51.110252,17.034712
15,2,1,Directed,51.116737,17.033555,51.13283300000001,17.065654000000002
15,16,28,Directed,51.116737,17.033555,51.117021,17.042163000000002
15,18,6,Directed,51.116737,17.033555,51.098761,17.036521
15,19,5,Directed,51.116737,17.033555,51.098761,17.036521
15,20,1,Directed,51.116737,17.033555,51.094988,17.032866000000002
15,23,24,Directed,51.116737,17.033555,51.108142,17.042089
15,35,13,Directed,51.116737,17.033555,51.116806,17.024476999999994
15,40,6,Directed,51.116737,17.033555,51.110896,17.053273
15,41,1,Directed,51.116737,17.033555,51.091066,17.032278
15,46,10,Directed,51.116737,17.033555,51.10944600000001,17.026367
15,50,3,Directed,51.116737,17.033555,51.094594,17.026839000000002
15,58,4,Directed,51.116737,17.033555,51.099811,17.045436
15,61,4,Directed,51.116737,17.033555,51.093412,17.003764999999998
15,66,9,Directed,51.116737,17.033555,51.117883,17.027992
15,67,1,Directed,51.116737,17.033555,51.119167,16.988611
15,68,11,Directed,51.116737,17.033555,51.11298,17.011774
15,69,8,Directed,51.116737,17.033555,51.12522,16.984048
15,70,1,Directed,51.116737,17.033555,51.116938,17.000218
15,79,1,Directed,51.116737,17.033555,51.099153,16.940916
15,85,2,Directed,51.116737,17.033555,51.104577,17.054382999999998
15,87,8,Directed,51.116737,17.033555,51.107342,17.061795999999998
15,88,7,Directed,51.116737,17.033555,51.118728,17.058332
15,89,2,Directed,51.116737,17.033555,51.124738,17.045497
15,90,13,Directed,51.116737,17.033555,51.12218,17.052391
15,101,1,Directed,51.116737,17.033555,51.13756,16.994193
15,106,2,Directed,51.116737,17.033555,51.141217,16.943794
15,108,2,Directed,51.116737,17.033555,51.132354,16.973354999999998
15,109,12,Directed,51.116737,17.033555,51.108014,17.040789999999998
15,110,12,Directed,51.116737,17.033555,51.114099,17.067557
15,111,12,Directed,51.116737,17.033555,51.112337,17.062745
15,112,15,Directed,51.116737,17.033555,51.111023,17.021313
15,113,1,Directed,51.116737,17.033555,51.103544,17.031901
15,114,8,Directed,51.116737,17.033555,51.104405,17.02338
15,115,14,Directed,51.116737,17.033555,51.110879,17.047646
15,116,1,Directed,51.116737,17.033555,51.08949000000001,17.015583
15,118,2,Directed,51.116737,17.033555,51.113427,17.006239
15,119,18,Directed,51.116737,17.033555,51.114005,17.034463
15,120,18,Directed,51.116737,17.033555,51.12065,17.036509
15,122,3,Directed,51.116737,17.033555,51.121321,17.043397
15,126,3,Directed,51.116737,17.033555,51.08620300000001,17.012163
15,127,6,Directed,51.116737,17.033555,51.099443,17.028921
15,129,10,Directed,51.116737,17.033555,51.130538,17.044302
15,135,1,Directed,51.116737,17.033555,51.111962,16.999548
15,137,13,Directed,51.116737,17.033555,51.11185,17.060064
15,138,29,Directed,51.116737,17.033555,51.110699,17.032366
15,140,8,Directed,51.116737,17.033555,51.11580900000001,17.060865
15,141,5,Directed,51.116737,17.033555,51.116799,17.051385
15,147,2,Directed,51.116737,17.033555,51.115243,16.998519
15,151,1,Directed,51.116737,17.033555,51.112125,16.960254
15,153,8,Directed,51.116737,17.033555,51.094481,17.019594
15,154,15,Directed,51.116737,17.033555,51.107273,17.033485
15,159,1,Directed,51.116737,17.033555,51.103313,16.945871
15,161,2,Directed,51.116737,17.033555,51.175968,16.998719
15,162,2,Directed,51.116737,17.033555,51.064218,16.978548
15,164,31,Directed,51.116737,17.033555,51.110252,17.034712
15,168,6,Directed,51.116737,17.033555,51.10353900000001,17.085639
15,169,2,Directed,51.116737,17.033555,51.104126,17.074197
15,170,10,Directed,51.116737,17.033555,51.113927,17.050524
15,171,2,Directed,51.116737,17.033555,51.117381,17.007184
15,172,1,Directed,51.116737,17.033555,51.097288,17.014321
15,173,10,Directed,51.116737,17.033555,51.102221,17.013382999999994
15,189,5,Directed,51.116737,17.033555,51.107342,17.061795999999998
15,191,1,Directed,51.116737,17.033555,51.090458,17.024462
15,195,2,Directed,51.116737,17.033555,51.113086,17.001197
15,196,4,Directed,51.116737,17.033555,51.101353,17.027948000000002
15,197,2,Directed,51.116737,17.033555,51.076315,17.042002
15,201,2,Directed,51.116737,17.033555,51.125443,17.050309
15,202,2,Directed,51.116737,17.033555,51.12246,17.047759
15,203,19,Directed,51.116737,17.033555,51.135851,17.036645999999998
16,2,19,Directed,51.117021,17.042163000000002,51.13283300000001,17.065654000000002
16,5,1,Directed,51.117021,17.042163000000002,51.085218,17.048482999999994
16,10,1,Directed,51.117021,17.042163000000002,51.074422,17.030970999999994
16,13,1,Directed,51.117021,17.042163000000002,51.053396,16.971785
16,15,34,Directed,51.117021,17.042163000000002,51.116737,17.033555
16,18,19,Directed,51.117021,17.042163000000002,51.098761,17.036521
16,19,7,Directed,51.117021,17.042163000000002,51.098761,17.036521
16,20,2,Directed,51.117021,17.042163000000002,51.094988,17.032866000000002
16,21,4,Directed,51.117021,17.042163000000002,51.112338,16.988766000000002
16,23,11,Directed,51.117021,17.042163000000002,51.108142,17.042089
16,26,2,Directed,51.117021,17.042163000000002,51.094516,16.980204
16,27,2,Directed,51.117021,17.042163000000002,51.09599,16.988189000000002
16,35,9,Directed,51.117021,17.042163000000002,51.116806,17.024476999999994
16,37,5,Directed,51.117021,17.042163000000002,51.109153000000006,17.060364
16,40,5,Directed,51.117021,17.042163000000002,51.110896,17.053273
16,41,2,Directed,51.117021,17.042163000000002,51.091066,17.032278
16,46,12,Directed,51.117021,17.042163000000002,51.10944600000001,17.026367
16,57,8,Directed,51.117021,17.042163000000002,51.098948,17.05106
16,58,10,Directed,51.117021,17.042163000000002,51.099811,17.045436
16,61,1,Directed,51.117021,17.042163000000002,51.093412,17.003764999999998
16,64,1,Directed,51.117021,17.042163000000002,51.14589,17.112374
16,66,5,Directed,51.117021,17.042163000000002,51.117883,17.027992
16,67,1,Directed,51.117021,17.042163000000002,51.119167,16.988611
16,68,4,Directed,51.117021,17.042163000000002,51.11298,17.011774
16,69,5,Directed,51.117021,17.042163000000002,51.12522,16.984048
16,74,1,Directed,51.117021,17.042163000000002,51.126694,16.979678
16,75,1,Directed,51.117021,17.042163000000002,51.110477,17.118013
16,85,5,Directed,51.117021,17.042163000000002,51.104577,17.054382999999998
16,87,5,Directed,51.117021,17.042163000000002,51.107342,17.061795999999998
16,88,10,Directed,51.117021,17.042163000000002,51.118728,17.058332
16,89,14,Directed,51.117021,17.042163000000002,51.124738,17.045497
16,90,23,Directed,51.117021,17.042163000000002,51.12218,17.052391
16,101,1,Directed,51.117021,17.042163000000002,51.13756,16.994193
16,104,6,Directed,51.117021,17.042163000000002,51.101199,17.008541
16,108,1,Directed,51.117021,17.042163000000002,51.132354,16.973354999999998
16,109,43,Directed,51.117021,17.042163000000002,51.108014,17.040789999999998
16,110,14,Directed,51.117021,17.042163000000002,51.114099,17.067557
16,111,18,Directed,51.117021,17.042163000000002,51.112337,17.062745
16,112,6,Directed,51.117021,17.042163000000002,51.111023,17.021313
16,114,4,Directed,51.117021,17.042163000000002,51.104405,17.02338
16,115,4,Directed,51.117021,17.042163000000002,51.110879,17.047646
16,116,7,Directed,51.117021,17.042163000000002,51.08949000000001,17.015583
16,118,4,Directed,51.117021,17.042163000000002,51.113427,17.006239
16,119,35,Directed,51.117021,17.042163000000002,51.114005,17.034463
16,120,13,Directed,51.117021,17.042163000000002,51.12065,17.036509
16,122,12,Directed,51.117021,17.042163000000002,51.121321,17.043397
16,126,1,Directed,51.117021,17.042163000000002,51.08620300000001,17.012163
16,127,8,Directed,51.117021,17.042163000000002,51.099443,17.028921
16,129,1,Directed,51.117021,17.042163000000002,51.130538,17.044302
16,137,21,Directed,51.117021,17.042163000000002,51.11185,17.060064
16,138,27,Directed,51.117021,17.042163000000002,51.110699,17.032366
16,140,14,Directed,51.117021,17.042163000000002,51.11580900000001,17.060865
16,141,19,Directed,51.117021,17.042163000000002,51.116799,17.051385
16,147,1,Directed,51.117021,17.042163000000002,51.115243,16.998519
16,151,1,Directed,51.117021,17.042163000000002,51.112125,16.960254
16,153,5,Directed,51.117021,17.042163000000002,51.094481,17.019594
16,154,6,Directed,51.117021,17.042163000000002,51.107273,17.033485
16,157,2,Directed,51.117021,17.042163000000002,51.09718400000001,17.056022
16,158,11,Directed,51.117021,17.042163000000002,51.104557,17.048582
16,161,1,Directed,51.117021,17.042163000000002,51.175968,16.998719
16,164,21,Directed,51.117021,17.042163000000002,51.110252,17.034712
16,168,14,Directed,51.117021,17.042163000000002,51.10353900000001,17.085639
16,169,6,Directed,51.117021,17.042163000000002,51.104126,17.074197
16,170,17,Directed,51.117021,17.042163000000002,51.113927,17.050524
16,171,3,Directed,51.117021,17.042163000000002,51.117381,17.007184
16,172,2,Directed,51.117021,17.042163000000002,51.097288,17.014321
16,173,2,Directed,51.117021,17.042163000000002,51.102221,17.013382999999994
16,177,2,Directed,51.117021,17.042163000000002,51.060148,17.004175
16,189,6,Directed,51.117021,17.042163000000002,51.107342,17.061795999999998
16,190,1,Directed,51.117021,17.042163000000002,51.083806,17.025047
16,191,3,Directed,51.117021,17.042163000000002,51.090458,17.024462
16,195,1,Directed,51.117021,17.042163000000002,51.113086,17.001197
16,196,2,Directed,51.117021,17.042163000000002,51.101353,17.027948000000002
16,197,1,Directed,51.117021,17.042163000000002,51.076315,17.042002
16,201,11,Directed,51.117021,17.042163000000002,51.125443,17.050309
16,202,1,Directed,51.117021,17.042163000000002,51.12246,17.047759
16,203,12,Directed,51.117021,17.042163000000002,51.135851,17.036645999999998
18,2,2,Directed,51.098761,17.036521,51.13283300000001,17.065654000000002
18,5,14,Directed,51.098761,17.036521,51.085218,17.048482999999994
18,10,6,Directed,51.098761,17.036521,51.074422,17.030970999999994
18,15,6,Directed,51.098761,17.036521,51.116737,17.033555
18,16,17,Directed,51.098761,17.036521,51.117021,17.042163000000002
18,19,7,Directed,51.098761,17.036521,51.098761,17.036521
18,20,5,Directed,51.098761,17.036521,51.094988,17.032866000000002
18,21,1,Directed,51.098761,17.036521,51.112338,16.988766000000002
18,23,10,Directed,51.098761,17.036521,51.108142,17.042089
18,26,4,Directed,51.098761,17.036521,51.094516,16.980204
18,28,4,Directed,51.098761,17.036521,51.099518,17.001193
18,35,4,Directed,51.098761,17.036521,51.116806,17.024476999999994
18,37,6,Directed,51.098761,17.036521,51.109153000000006,17.060364
18,40,1,Directed,51.098761,17.036521,51.110896,17.053273
18,41,10,Directed,51.098761,17.036521,51.091066,17.032278
18,46,10,Directed,51.098761,17.036521,51.10944600000001,17.026367
18,50,4,Directed,51.098761,17.036521,51.094594,17.026839000000002
18,57,53,Directed,51.098761,17.036521,51.098948,17.05106
18,58,38,Directed,51.098761,17.036521,51.099811,17.045436
18,61,1,Directed,51.098761,17.036521,51.093412,17.003764999999998
18,62,1,Directed,51.098761,17.036521,51.075531,17.010487
18,64,3,Directed,51.098761,17.036521,51.14589,17.112374
18,66,7,Directed,51.098761,17.036521,51.117883,17.027992
18,67,1,Directed,51.098761,17.036521,51.119167,16.988611
18,68,5,Directed,51.098761,17.036521,51.11298,17.011774
18,69,5,Directed,51.098761,17.036521,51.12522,16.984048
18,74,1,Directed,51.098761,17.036521,51.126694,16.979678
18,75,2,Directed,51.098761,17.036521,51.110477,17.118013
18,80,1,Directed,51.098761,17.036521,51.064335,17.08426
18,85,4,Directed,51.098761,17.036521,51.104577,17.054382999999998
18,87,10,Directed,51.098761,17.036521,51.107342,17.061795999999998
18,88,5,Directed,51.098761,17.036521,51.118728,17.058332
18,89,5,Directed,51.098761,17.036521,51.124738,17.045497
18,90,13,Directed,51.098761,17.036521,51.12218,17.052391
18,104,7,Directed,51.098761,17.036521,51.101199,17.008541
18,109,33,Directed,51.098761,17.036521,51.108014,17.040789999999998
18,110,7,Directed,51.098761,17.036521,51.114099,17.067557
18,111,19,Directed,51.098761,17.036521,51.112337,17.062745
18,112,10,Directed,51.098761,17.036521,51.111023,17.021313
18,113,6,Directed,51.098761,17.036521,51.103544,17.031901
18,114,15,Directed,51.098761,17.036521,51.104405,17.02338
18,115,10,Directed,51.098761,17.036521,51.110879,17.047646
18,116,4,Directed,51.098761,17.036521,51.08949000000001,17.015583
18,118,8,Directed,51.098761,17.036521,51.113427,17.006239
18,119,20,Directed,51.098761,17.036521,51.114005,17.034463
18,120,5,Directed,51.098761,17.036521,51.12065,17.036509
18,122,7,Directed,51.098761,17.036521,51.121321,17.043397
18,126,3,Directed,51.098761,17.036521,51.08620300000001,17.012163
18,127,12,Directed,51.098761,17.036521,51.099443,17.028921
18,133,1,Directed,51.098761,17.036521,51.111781,17.06875
18,137,30,Directed,51.098761,17.036521,51.11185,17.060064
